,emdb_id,emdb_map_file,raw_box_size_pixel,raw_pixel_size_angstrom,raw_recommended_contour_level,raw_resolution,downsampled_angpix,label_raw_norm,vol_raw_min,vol_raw_max
3192,EMD-32358,emd_32358.map,320,0.86,1,2.85,4.30000007152557,-0.797423162233599,6.66400212789853E-10,9.8727970123291
3193,EMD-32379,emd_32379.map,360,0.669,0.25,2.9,3.76312516629696,-0.786948368860672,1.74524474733095E-11,2.34684896469116
3194,EMD-33047,emd_33047.map,400,0.77800006,0.1,3.48,4.86250035464764,-0.731191050100151,2.79396774813256E-12,0.744022846221924
3195,EMD-33157,emd_33157.map,240,1.014,0.0109,2.89,3.802500218153,-0.551568744402048,6.15691039818067E-11,0.048613917082548
3196,EMD-33158,emd_33158.map,240,1.014,0.0132,2.47,3.802500218153,-0.56942254807251,3.0157217001392E-11,0.061313010752201
3197,EMD-33159,emd_33159.map,240,1.014,0.0153,2.77,3.802500218153,-0.590280239573767,1.85764917337572E-10,0.07468519359827
3198,EMD-33160,emd_33160.map,210,1.014,0.0063,3.27,3.32718769088387,-0.389663359965674,1.0481926437933E-10,0.020644344389439
3199,EMD-33492,emd_33492.map,300,0.824,0.06,2.78,3.86250000447035,-0.912437293310849,1.47814937373481E-11,1.37044644355774
3200,EMD-34028,emd_34028.map,256,1.07,0.01,3.38,4.28000020980835,-0.643226268547391,2.40416242469621E-10,0.056057937443256
3201,EMD-13520,emd_13520.map,448,0.656,0.018,2.49,4.59200012683868,-0.437352436095861,3.63741703424125E-09,0.063983201980591
3202,EMD-13609,emd_13609.map,320,0.83199996,0.72,3,4.15999978780746,-0.676674998986206,1.0724312105026E-08,4.45372295379639
3203,EMD-13641,emd_13641.map,256,1.09,0.028,3.3,4.3600001335144,-0.354937833212628,9.29108959907277E-12,0.08681333810091
3204,EMD-14180,emd_14180.map,412,0.651,0.169,3.25,4.19081264734268,-0.637051524192245,2.04029723671617E-10,0.931261658668518
3205,EMD-14394,emd_14394.map,320,1.059,2.32,3.5,5.29500007629395,-0.613126479772299,2.15417017557229E-07,11.9935827255249
3206,EMD-14487,emd_14487.map,400,1.38,0.028,4,8.62499997019768,-0.544640738785721,6.15802131509469E-11,0.122979819774628
3207,EMD-15104,emd_15104.map,384,0.695,0.036,2.17,4.16999995708466,-0.646645150040865,2.87432810885946E-09,0.203761160373688
3208,EMD-15105,emd_15105.map,384,0.695,0.045,2.22,4.16999995708466,-0.608605337880265,2.50164666759645E-10,0.229946926236153
3209,EMD-15106,emd_15106.map,384,0.695,0.036,2.24,4.16999995708466,-0.628720491750888,3.43836972782618E-11,0.193923979997635
3210,EMD-15234,emd_15234.map,400,1.54,0.0402,6.7,9.62499976158142,-0.682179546965427,7.6841359664126E-11,0.252973020076752
3211,EMD-25847,emd_25847.map,360,1.06,0.385,2.74,5.96249967813492,-0.810407907715313,3.49048949466191E-11,4.06135082244873
3212,EMD-25848,emd_25848.map,360,1.06,0.306,2.97,5.96249967813492,-0.783060263704558,2.78148389737387E-11,2.82105994224548
3213,EMD-26082,emd_26082.map,256,1.6336,0.099,3.6,6.53439998626709,-0.654144867563671,7.17882198131292E-10,0.572494029998779
3214,EMD-26083,emd_26083.map,300,1.24,0.155,3.9,5.81250004470348,-0.506705326426584,3.9431283758995E-12,0.628427624702454
3215,EMD-26117,emd_26117.map,280,1.356,0.0125,6.3,5.93249976634979,-0.760592085469729,1.8850137006865E-09,0.104424268007278
3216,EMD-26118,emd_26118.map,200,1.68,0.013,6.5,5.24999983608723,-0.693748060719167,4.34035932195265E-11,0.084897421300411
3217,EMD-26669,emd_26669.map,400,1.1,0.55,4.1,6.87500014901161,-0.569742803501492,2.98023238032297E-11,2.55661034584045
3218,EMD-26676,emd_26676.map,480,0.83,0.08,2.7,6.22499987483025,-0.876815467145809,1.41696214223802E-12,1.29886436462402
3219,EMD-26758,emd_26758.map,384,0.835,0.42,2.38,5.00999987125397,-0.517844927304478,1.40129846432482E-45,1.74217808246613
3220,EMD-26759,emd_26759.map,384,0.835,0.09,2.75,5.00999987125397,-0.819554997100407,6.63957153146377E-11,0.997533857822418
3221,EMD-26761,emd_26761.map,384,0.835,0.45,2.34,5.00999987125397,-0.480319508887557,1.40129846432482E-45,1.73183333873749
3222,EMD-27122,emd_27122.map,338,1.073,0.21,2.7,5.66678100824356,-0.440471266101978,4.28197588497881E-10,0.75063169002533
3223,EMD-31668,emd_31668.map,486,1.1,0.006,4.2,8.35312518104911,-0.675740975139683,3.77526829242747E-12,0.037007451057434
3224,EMD-32036,emd_32036.map,320,1.328,0.032,3.3,6.63999974727631,-0.572267667961575,1.2605763655138E-10,0.149626284837723
3225,EMD-32037,emd_32037.map,320,1.328,0.034,3.8,6.63999974727631,-0.320671814333017,2.99764962852222E-10,0.100098893046379
3226,EMD-32098,emd_32098.map,124,1.245,0.05,3.58,2.41218750923872,-0.628602035038359,5.6901768019646E-11,0.269252955913544
3227,EMD-32148,emd_32148.map,376,1.0825,0.01,3.4,6.35968738794327,-0.442804895072164,2.36563050734713E-17,0.035894069820642
3228,EMD-32568,emd_32568.map,240,0.851,0.0179,3,3.1912500411272,-0.628917170603123,2.70369199251164E-10,0.096474416553974
3229,EMD-32914,emd_32914.map,480,0.85,0.2,2.62,6.37500017881393,-0.856865545107942,1.70035444058136E-11,2.79457521438599
3230,EMD-33050,emd_33050.map,576,0.778,0.03,3.54,7.00199997425079,-0.766957487246019,2.87184165337351E-12,0.257463753223419
3231,EMD-33051,emd_33051.map,576,0.778,0.03,3.74,7.00199997425079,-0.676830409472596,2.72260339273522E-11,0.185661032795906
3232,EMD-33052,emd_33052.map,400,0.77800006,0.03,6.56,4.86250035464764,-0.591514169375174,3.66351046721114E-13,0.146883919835091
3233,EMD-33248,emd_33248.map,256,1.071,0.017,2.4,4.28399991989136,-0.542217300984774,1.37504230224295E-10,0.07427104562521
3234,EMD-33438,emd_33438.map,360,1.077,0.582,5,6.05812512338162,-0.247009952199134,2.18155597753178E-11,1.54583716392517
3235,EMD-33470,emd_33470.map,296,1.06,0.007,3.61,4.90249973535538,-0.788443036421938,8.20792145361793E-09,0.06617596000433
3236,EMD-33937,emd_33937.map,400,1.284,0.02,3.52,8.02500024437904,-0.579271197802539,3.0181146470909E-10,0.095073118805885
3237,EMD-13499,emd_13499.map,320,0.934,0.03,2.49,4.67000007629395,-0.637812756077525,2.00937844141436E-09,0.165660157799721
3238,EMD-13607,emd_13607.map,320,0.83199996,0.7,2.81,4.15999978780746,-0.662510045401136,9.66303925764578E-09,4.14827156066895
3239,EMD-13610,emd_13610.map,320,0.83199996,0.5,3.2,4.15999978780746,-0.697069038776112,7.99680233143363E-09,3.30108213424683
3240,EMD-13612,emd_13612.map,320,0.83199996,0.56,3,4.15999978780746,-0.725920772300914,1.06624034046376E-08,4.08640956878662
3241,EMD-14239,emd_14239.map,216,1.134,0.025,3.5,3.8272498100996,-0.609573606950544,1.14106676107895E-07,0.128064647316933
3242,EMD-14474,emd_14474.map,300,1.15,0.2,3.95,5.39062488824129,-0.37534636241663,8.60318934148285E-12,0.640354871749878
3243,EMD-14486,emd_14486.map,330,1.38,3,3.8,7.11562497541308,-0.698946202203577,7.45058059692383E-09,19.9299926757812
3244,EMD-14846,emd_14846.map,384,1.067,0.0441,2.56,6.40200018882751,-0.745092866614516,3.63310104223302E-10,0.346008360385895
3245,EMD-14864,emd_14864.map,368,1.085,0.0885,2.7,6.23875021934509,-0.56904660386872,3.36484196061804E-09,0.410717248916626
3246,EMD-14865,emd_14865.map,368,1.085,0.0806,2.75,6.23875021934509,-0.522430733635742,1.40006184423669E-09,0.337542653083801
3247,EMD-15107,emd_15107.map,384,0.695,0.04,2.21,4.16999995708466,-0.641267312261115,1.30247035379227E-10,0.223007276654243
3248,EMD-15108,emd_15108.map,384,0.695,0.042,2.15,4.16999995708466,-0.679488072966403,2.5368265821335E-10,0.262080729007721
3249,EMD-23441,emd_23441.map,256,0.835,0.5,3.5,3.33999991416931,-0.59046994824352,2.3283064365387E-10,2.44182324409485
3250,EMD-25648,emd_25648.map,300,0.835,0.3,3.4,3.91406239941716,-0.695213476203645,5.73545941642828E-12,1.96859097480774
3251,EMD-25762,emd_25762.map,448,0.644,0.2,3.1,4.50799995660782,-0.412655779947372,1.07103770297101E-11,0.68103164434433
3252,EMD-26081,emd_26081.map,384,0.99296874,0.13,3.4,5.95781242847443,-0.704197798036733,3.96052982076789E-12,0.878965735435486
3253,EMD-26084,emd_26084.map,300,1.24,0.145,3.3,5.81250004470348,-0.651166546649102,7.91011423029175E-10,0.831342279911041
3254,EMD-26097,emd_26097.map,350,0.731,0.225,6.6,3.99765628390014,-0.272059603955403,2.1846872921838E-10,0.618182480335236
3255,EMD-26262,emd_26262.map,400,1.1,0.66,3.76,6.87500014901161,-0.611412851241042,3.53902566974096E-11,3.39692139625549
3256,EMD-26678,emd_26678.map,480,0.83,0.08,3.1,6.22499987483025,-0.830270916711508,7.08481071119011E-13,0.94267874956131
3257,EMD-27024,emd_27024.map,256,1.366875,6.2,3.46,5.46750020980835,-0.783386186183803,1.50794463138482E-07,57.2447319030762
3258,EMD-31632,emd_31632.map,400,1.08,0.444,2.86,6.7500002682209,-0.717399271599516,3.72529047540371E-12,3.14224243164062
3259,EMD-31635,emd_31635.map,400,1.08,0.424,2.96,6.7500002682209,-0.644520276503256,5.58793549626513E-12,2.38550877571106
3260,EMD-32097,emd_32097.map,122,1.245,0.039,3.49,2.37328125908971,-0.801972099439612,3.64894425786133E-09,0.393883854150772
3261,EMD-32149,emd_32149.map,376,1.0825,0.013,3.1,6.35968738794327,-0.458014457426741,8.7404576631922E-11,0.04797175899148
3262,EMD-32570,emd_32570.map,240,0.851,0.024,2.62,3.1912500411272,-0.681988892195042,7.35130081808144E-11,0.150938123464584
3263,EMD-32735,emd_32735.map,300,0.88299996,0.29,3.6,4.13906229659915,-0.494105885207766,2.24928409231495E-10,1.14648497104645
3264,EMD-33249,emd_33249.map,250,1.052,0.016,2.9,4.10937517881393,-0.515457612047669,1.62540855774829E-10,0.066041693091393
3265,EMD-33250,emd_33250.map,256,1.071,0.017,2.4,4.28399991989136,-0.542217300984774,1.37504230224295E-10,0.07427104562521
3266,EMD-33466,emd_33466.map,296,1.06,0.008,3.17,4.90249973535538,-0.831329868575942,5.08657045372729E-08,0.094859160482883
3267,EMD-33468,emd_33468.map,296,1.06,0.007,3.57,4.90249973535538,-0.836347945044196,7.69492636276681E-10,0.085547342896461
3268,EMD-33485,emd_33485.map,320,1.0825,0.52,2.8,5.41249990463257,-0.682850290004767,2.08250066496829E-11,3.27920842170715
3269,EMD-33500,emd_33500.map,240,0.93,0.0168,2.93,3.48750002682209,-0.641294202092802,3.32969762872892E-11,0.093670077621937
3270,EMD-33935,emd_33935.map,400,1.284,0.023,3.3,8.02500024437904,-0.615869306089224,1.72620216731811E-11,0.119750909507275
3271,EMD-33936,emd_33936.map,400,1.284,0.019,3.49,8.02500024437904,-0.62013008691386,1.44941961210954E-10,0.10003424435854
3272,EMD-33939,emd_33939.map,340,1.239,0.021,3.51,6.5821873024106,-0.662819597501148,3.20636406314634E-10,0.12456239759922
3273,EMD-13358,emd_13358.map,300,1.05,0.121,6,4.92187477648258,-0.431955361704817,2.35302680118288E-11,0.426022857427597
3274,EMD-13361,emd_13361.map,300,1.05,0.033,4.5,4.92187477648258,-0.279393118768817,3.70691560780401E-10,0.091589465737343
3275,EMD-13367,emd_13367.map,300,1.05,0.0233,4,4.92187477648258,-0.421560440520565,2.31030583552894E-10,0.080561570823193
3276,EMD-13368,emd_13368.map,300,1.05,0.0575,3.8,4.92187477648258,-0.377558166377678,1.57968828989885E-11,0.184756219387054
3277,EMD-13381,emd_13381.map,300,1.05,0.0465,4.4,4.92187477648258,-0.402353218116263,8.26587895352837E-11,0.155610308051109
3278,EMD-13383,emd_13383.map,300,1.05,0.0465,4.3,4.92187477648258,-0.419868719226611,7.2390637928521E-10,0.160308539867401
3279,EMD-13945,emd_13945.map,256,1,0.0109,3.96,4,-0.409586098140832,4.44795450471602E-10,0.036923248320818
3280,EMD-14004,emd_14004.map,540,0.83,0.0352,2.38,7.00312485918403,-0.81410202130424,4.99094260136107E-19,0.378702342510223
3281,EMD-14142,emd_14142.map,300,1.3833,0.192,4.01,6.48421850055456,-0.460681345382389,1.41594158273306E-11,0.712009489536285
3282,EMD-14909,emd_14909.map,300,1.38,0.022,10,6.46874997764826,-0.11373134187268,6.45203834803709E-10,0.049646344035864
3283,EMD-23285,emd_23285.map,512,1.00687,0.12,4.1,8.05496025085449,-0.415798779857843,8.03887338640674E-13,0.410817354917526
3284,EMD-23286,emd_23286.map,512,1.00687,0.11,3.9,8.05496025085449,-0.49357238553839,8.03887325088147E-14,0.434415489435196
3285,EMD-23287,emd_23287.map,512,1.00687,0.08,3.9,8.05496025085449,-0.492862604228879,1.60777465017629E-13,0.315496355295181
3286,EMD-23288,emd_23288.map,512,1.00687,0.07,6.5,8.05496025085449,-0.46754976369826,6.43109860070518E-13,0.262935370206833
3287,EMD-24606,emd_24606.map,384,1.62,10,3.5,9.72000002861023,-0.558583156775837,8.73114913702011E-10,45.3086471557617
3288,EMD-25075,emd_25075.map,256,1.015,5,3.74,4.05999994277954,-0.244336885107027,1.34110450744629E-07,13.2334098815918
3289,EMD-26408,emd_26408.map,512,0.832,0.14,2.68,6.6560001373291,-0.544799012236768,9.92121266801411E-20,0.615112900733948
3290,EMD-26412,emd_26412.map,512,0.832,0.13,2.99,6.6560001373291,-0.666003036547528,4.69047141520029E-16,0.778450191020966
3291,EMD-26459,emd_26459.map,512,1.03,0.012,3.17,8.23999977111816,-0.830961034375129,3.98170628412853E-11,0.141979098320007
3292,EMD-26614,emd_26614.map,340,0.825,0.3,3.3,4.38281243667007,-0.826680530864532,2.18278728425503E-11,3.46181535720825
3293,EMD-27062,emd_27062.map,256,0.835,0.0063,3.7,3.33999991416931,-0.681626887832151,7.27595761418343E-12,0.039576206356287
3294,EMD-27224,emd_27224.map,512,0.828,0.017,3,6.62400007247925,-0.587499570174575,3.51466147852086E-11,0.082424156367779
3295,EMD-27460,emd_27460.map,320,0.842,0.351,3.33,4.21000003814697,-0.796890908733214,1.04125033248414E-11,3.45627069473267
3296,EMD-27461,emd_27461.map,320,0.842,0.395,3.23,4.21000003814697,-0.773304690005671,5.2062517491569E-11,3.48485374450684
3297,EMD-31335,emd_31335.map,320,1.087,0.03,2.9,5.43500006198883,-0.628834972336108,3.66671927196083E-12,0.161653161048889
3298,EMD-31338,emd_31338.map,320,1.087,0.03,2.8,5.43500006198883,-0.180995370757193,2.5465851649642E-11,0.0732596591115
3299,EMD-32049,emd_32049.map,300,1.1,0.47,3.8,5.15625011175871,-0.692906410145025,3.46064808809388E-07,3.0609540939331
3300,EMD-32158,emd_32158.map,376,1.0825,0.011,2.8,6.35968738794327,-0.650360026355175,1.38214040212858E-09,0.062921859323978
3301,EMD-32418,emd_32418.map,360,0.97,0.00506,6.4,5.45625016093254,-0.570011934473547,1.674489880088E-09,0.023535531014204
3302,EMD-32419,emd_32419.map,370,0.9700001,0.00448,6.1,5.60781300999224,-0.263321964908753,1.21846186473817E-08,0.012162687256932
3303,EMD-33647,emd_33647.map,364,1.06,0.18,4.2,6.02874967455864,-0.484497911659472,6.64363342117724E-10,0.6983482837677
3304,EMD-13360,emd_13360.map,200,1.05,0.0379,5.1,3.28124985098839,-0.384876222089246,1.40129846432482E-45,0.12322723120451
3305,EMD-13362,emd_13362.map,200,2.1,0.0494,7.9,6.56249970197678,-0.351906098949929,1.40129846432482E-45,0.152447044849396
3306,EMD-13365,emd_13365.map,300,1.05,0.0215,5.1,4.92187477648258,-0.452547571139597,6.61822506520249E-12,0.078545637428761
3307,EMD-13366,emd_13366.map,300,1.05,0.0562,4,4.92187477648258,-0.337897924347923,1.10367874561756E-10,0.169762343168259
3308,EMD-13369,emd_13369.map,300,1.05,0.0241,4,4.92187477648258,-0.394912196384207,1.95596969176925E-10,0.079657860100269
3309,EMD-13371,emd_13371.map,300,1.05,0.043,6.4,4.92187477648258,-0.34389519178132,4.99767978737187E-12,0.131076619029045
3310,EMD-13379,emd_13379.map,200,3.15,0.0558,9.8,9.84375029802322,-0.41194445043145,1.88295565806129E-08,0.189777940511704
3311,EMD-13885,emd_13885.map,240,0.87,0.3,3.78,3.26250001788139,-0.595197933658525,9.92162130231122E-10,1.48220586776733
3312,EMD-14774,emd_14774.map,360,0.8360001,0.0169,2.5,4.7025004774332,-0.689994289432794,4.43858311216516E-10,0.109030246734619
3313,EMD-14813,emd_14813.map,280,0.82,0.08,3.04,3.58749996870756,-0.591792996434648,1.89879362233469E-13,0.391957998275757
3314,EMD-23700,emd_23700.map,300,1.06,0.016,3.09,4.9687497317791,-0.980048131167846,1.40129846432482E-45,1.60385978221893
3315,EMD-23701,emd_23701.map,300,1.1,0.0125,2.61,5.15625011175871,-0.608767717236041,4.62470409190452E-11,0.063900656998158
3316,EMD-23703,emd_23703.map,300,1.1,0.0076,3.28,5.15625011175871,-0.539700618454227,2.18795363771118E-11,0.033021986484528
3317,EMD-23706,emd_23706.map,300,1.1,0.009,3.61,5.15625011175871,-0.339341882194041,2.02867431187137E-10,0.027245558798313
3318,EMD-25472,emd_25472.map,200,0.91,0.008,3.79,2.84375008195639,-0.732964126724687,9.24560705772848E-10,0.059917036443949
3319,EMD-25758,emd_25758.map,512,0.662,0.327,2.9,5.2960000038147,-0.619744150658725,4.06649972416596E-15,1.71989464759827
3320,EMD-26407,emd_26407.map,512,0.834,0.13,3.69,6.67199993133545,-0.480080696932387,5.50382133526688E-20,0.500077605247498
3321,EMD-26413,emd_26413.map,512,0.832,0.13,2.97,6.6560001373291,-0.568264302356195,5.45202698500335E-22,0.602220296859741
3322,EMD-26415,emd_26415.map,512,0.837,0.13,2.83,6.69600009918213,-0.542326777591904,3.48185329112402E-20,0.568090915679932
3323,EMD-26416,emd_26416.map,512,0.837,0.13,3.59,6.69600009918213,-0.415876635085008,4.94996459080308E-17,0.445111453533173
3324,EMD-26460,emd_26460.map,512,1.03,0.012,4.15,8.23999977111816,-0.644045155144116,3.7698325364155E-12,0.067424282431602
3325,EMD-27223,emd_27223.map,380,1.16,0.025,3.2,6.88749980181456,-0.724401067156492,7.9957158949373E-11,0.181423053145409
3326,EMD-27225,emd_27225.map,96,4.592,3.2,3.2,6.88800001144409,-0.706910629759952,1.58259354066104E-07,21.8363418579102
3327,EMD-27226,emd_27226.map,128,3.312,0.6,10,6.62400007247925,-0.681651656840542,1.62126525538042E-08,3.76945567131042
3328,EMD-27421,emd_27421.map,360,0.8697,0.008,3.4,4.8920625820756,-0.481345310948613,8.10373382981178E-12,0.030849041417241
3329,EMD-27422,emd_27422.map,360,1.034362,0.02,2.9,5.81828601658344,-0.503887372621214,1.07479164457303E-10,0.080626852810383
3330,EMD-31978,emd_31978.map,240,1.245,0.75,2.8,4.66875001788139,-0.596933870226386,5.83255888031431E-10,3.72147369384766
3331,EMD-32142,emd_32142.map,138,1.10667,0.019,3.3,2.38625723496079,-0.721101715966932,1.86956650161108E-09,0.136250376701355
3332,EMD-32338,emd_32338.map,220,1.4,0.2,6.4,4.81249991804361,-0.664986207848912,4.56652771152477E-12,1.19398069381714
3333,EMD-32439,emd_32439.map,240,1.0825,0.565,2.7,4.05937492847443,-0.62384747893203,1.9237315906917E-10,3.00410056114197
3334,EMD-32476,emd_32476.map,256,1.0825,0.0249,3.1,4.32999992370606,-0.696950195404176,7.89487572538938E-12,0.164329424500465
3335,EMD-33302,emd_33302.map,256,1.045,0.02,3.1,4.17999982833862,-0.736179974069597,3.16199261218841E-10,0.151618510484695
3336,EMD-33304,emd_33304.map,256,1.045,0.025,2.8,4.17999982833862,-0.718498955240369,6.81581388550789E-11,0.177619233727455
3337,EMD-33426,emd_33426.map,256,0.82,0.22,3.84,3.27999997138977,-0.570387090660893,4.57976989665099E-11,1.02417778968811
3338,EMD-33427,emd_33427.map,256,0.82,0.22,4.01,3.27999997138977,-0.504114943790741,7.7572052947783E-11,0.887302398681641
3339,EMD-33428,emd_33428.map,256,0.82,0.27,3.01,3.27999997138977,-0.515049149286895,9.31322574615478E-10,1.11351490020752
3340,EMD-33649,emd_33649.map,364,1.06,0.2,3.3,6.02874967455864,-0.603042505686507,3.24547055896573E-10,1.00766456127167
3341,EMD-12950,emd_12950.map,288,0.784,0.0085,3.4,3.52799990773201,-0.583135845163776,3.7288779702882E-11,0.040780670940876
3342,EMD-13370,emd_13370.map,200,3.15,0.118,9.7,9.84375029802322,-0.320503927706779,1.25895360802986E-09,0.347316205501556
3343,EMD-13373,emd_13373.map,300,1.05,0.0462,4.4,4.92187477648258,-0.423806504038443,2.64743504896359E-10,0.160362794995308
3344,EMD-13374,emd_13374.map,300,1.05,0.0612,4.3,4.92187477648258,-0.182582558223295,5.64631452704134E-10,0.149739891290665
3345,EMD-14436,emd_14436.map,256,0.815,3.6,3.87,3.25999999046326,-0.597354346100463,1.25601204103987E-07,17.8817272186279
3346,EMD-14580,emd_14580.map,432,0.8600001,0.007,2.7,5.80500049889088,-0.805226151513727,5.94607696413618E-11,0.071878232061863
3347,EMD-14775,emd_14775.map,360,0.8360001,0.015,2.8,4.7025004774332,-0.627302049126158,2.98866043024759E-10,0.08049413561821
3348,EMD-23705,emd_23705.map,300,1.1,0.0073,3.57,5.15625011175871,-0.991030957332161,1.40129846432482E-45,1.62782144546509
3349,EMD-25763,emd_25763.map,418,0.844,0.343,2.9,5.51237488165498,-0.534040523665956,1.09249534332306E-12,1.47223103046417
3350,EMD-25764,emd_25764.map,256,0.932,0.229,3.4,3.7279999256134,-0.665788032842662,3.55013206332355E-11,1.37038779258728
3351,EMD-26405,emd_26405.map,512,0.832,0.13,3.11,6.6560001373291,-0.43757219550923,6.25066825083616E-21,0.462281554937363
3352,EMD-26409,emd_26409.map,512,0.832,0.15,2.58,6.6560001373291,-0.54967932813962,4.77015833772438E-20,0.666191935539246
3353,EMD-26410,emd_26410.map,512,0.832,0.13,3.29,6.6560001373291,-0.519848273823041,7.06284063212564E-17,0.541495501995087
3354,EMD-26461,emd_26461.map,512,1.03,0.015,3.9,8.23999977111816,-0.632655274322886,6.6981664659238E-10,0.08166715502739
3355,EMD-26462,emd_26462.map,512,1.03,0.02,3.1,8.23999977111816,-0.749667209771749,1.83333955655618E-11,0.15978729724884
3356,EMD-26463,emd_26463.map,512,1.03,0.04,2.62,8.23999977111816,-0.577284476766245,3.67176622440013E-10,0.189252570271492
3357,EMD-26612,emd_26612.map,340,0.825,0.3,3.5,4.38281243667007,-0.66678286845889,1.09139364212751E-11,1.80062770843506
3358,EMD-26615,emd_26615.map,340,0.825,0.015,3.5,4.38281243667007,-0.488310458072542,5.58038996956167E-11,0.058629300445318
3359,EMD-26792,emd_26792.map,450,1.332,0.65,3.1,9.36562512069941,-0.633100369971625,1.72728997771543E-10,3.54320335388184
3360,EMD-26803,emd_26803.map,450,1.332,0.6,2.9,9.36562512069941,-0.731651331537367,8.00314506235311E-15,4.47179412841797
3361,EMD-26804,emd_26804.map,450,1.332,0.6,3.2,9.36562512069941,-0.566779058270662,9.14645149983212E-15,2.76994919776916
3362,EMD-27063,emd_27063.map,256,0.834,0.0038,6.7,3.33599996566772,-0.636395434315648,1.10076822656957E-10,0.020901827141643
3363,EMD-27424,emd_27424.map,360,0.8697,0.01,3.4,4.8920625820756,-0.392453508554281,2.43849081552061E-12,0.03291929140687
3364,EMD-27478,emd_27478.map,320,0.83000004,0.346,3.57,4.15000021457672,-0.715734901943059,7.809377450263E-11,2.43434739112854
3365,EMD-27690,emd_27690.map,300,1.08,0.03,3.3,5.06250020116568,-0.472973004623355,5.57849461069182E-11,0.113846160471439
3366,EMD-31330,emd_31330.map,240,1.087,0.02,2.6,4.07625004649162,-0.770169142265185,7.62799060027852E-11,0.174041032791138
3367,EMD-31334,emd_31334.map,320,1.087,0.02,2.5,5.43500006198883,-0.770219722029466,1.05351560808487E-11,0.174079343676567
3368,EMD-31976,emd_31976.map,160,1.245,0.337,6.2,3.11250001192093,-0.332620251855821,1.59129120991253E-09,1.00991976261139
3369,EMD-32063,emd_32063.map,384,1.05,0.03,3.77,6.29999971389771,-0.959604808970024,2.16342783687651E-07,1.48531484603882
3370,EMD-32077,emd_32077.map,384,1.1,0.05,4.14,6.60000014305115,-0.935617744486396,1.10378968187774E-08,1.55322265625
3371,EMD-32145,emd_32145.map,146,1.10667,0.019,3.8,2.52459098771214,-0.587611570424327,2.94177771031912E-09,0.092146120965481
3372,EMD-32451,emd_32451.map,240,1.0825,0.0171,3.2,4.05937492847443,-0.610674222841439,3.17254116857443E-13,0.087844170629978
3373,EMD-32475,emd_32475.map,240,1.0825,0.0217,3,4.05937492847443,-0.415450721374395,1.89488091884016E-10,0.074245236814022
3374,EMD-33032,emd_33032.map,384,1.05,0.03,3.45,6.29999971389771,-0.969635739307705,1.1479413331017E-07,1.97599983215332
3375,EMD-33036,emd_33036.map,384,1.05,0.2,5.37,6.29999971389771,-0.590328187444209,1.58421192830716E-11,0.976391315460205
3376,EMD-33646,emd_33646.map,364,1.06,0.2,3.1,6.02874967455864,-0.583700538539161,1.10957487642338E-09,0.960846781730652
3377,EMD-33648,emd_33648.map,364,1.06,0.2,3.2,6.02874967455864,-0.635337728145137,1.40470446385876E-09,1.09690535068512
3378,EMD-13170,emd_13170.map,720,0.55333334,0.15,2.4,6.22500009834766,-0.7798246739337,1.45519152283669E-11,1.36255049705505
3379,EMD-13608,emd_13608.map,480,0.652,0.035,5.5,4.89000007510185,-0.551990344714679,5.34764454940273E-11,0.15624663233757
3380,EMD-13751,emd_13751.map,300,1.086,0.0281,4,5.09062483906746,-0.637314930866594,5.79287902369163E-11,0.154955372214317
3381,EMD-13753,emd_13753.map,320,1.06,0.03,3,5.29999971389771,-0.767243776555248,3.26771812733662E-12,0.257780432701111
3382,EMD-13930,emd_13930.map,192,1.7199999,0.2,4.7,5.15999972820282,-0.592142257822878,1.34424832376467E-10,0.98073410987854
3383,EMD-14427,emd_14427.map,210,1.06,0.07,4,3.47812481224537,-0.799683051760546,4.39722036560397E-08,0.698892056941986
3384,EMD-14556,emd_14556.map,310,2.0378113,0.0393,4.9,9.87064838409424,-0.325898184929597,4.94761783625952E-13,0.116599597036838
3385,EMD-25165,emd_25165.map,256,1.015,0.85,8.2,4.05999994277954,-0.719235669926595,5.14238340798556E-09,6.05490016937256
3386,EMD-25173,emd_25173.map,300,1.08,0.7,4,5.06250020116568,-0.387816177239095,6.88255147318628E-11,2.28689479827881
3387,EMD-25176,emd_25176.map,300,1.08,0.86,3.3,5.06250020116568,-0.572936434683811,2.29418376657131E-11,4.027503490448
3388,EMD-25535,emd_25535.map,400,0.95,0.01,4.6,5.93749992549419,-0.449523568431797,1.61452934355211E-11,0.036332163959742
3389,EMD-25537,emd_25537.map,400,0.95,0.01,3.8,5.93749992549419,-0.676288450358836,1.37388442636444E-11,0.061783399432898
3390,EMD-25538,emd_25538.map,400,0.95,0.0175,3.6,5.93749992549419,-0.594457966716955,1.84172659761783E-11,0.086304247379303
3391,EMD-25744,emd_25744.map,400,1.058,0.159,4.5,6.61249980330467,-0.776546821293178,1.15224947638826E-11,1.42311692237854
3392,EMD-26618,emd_26618.map,280,1.1,0.02,4,4.81250010430813,-0.404729618785868,2.88754159472049E-10,0.067196354269981
3393,EMD-26833,emd_26833.map,256,0.8521,0.13,3.2,3.40840005874634,-0.824254269749746,9.52939810394682E-12,1.4794100522995
3394,EMD-27329,emd_27329.map,384,0.7093,3,2.5,4.25579988956451,-0.879950119656313,1.44520376568758E-11,49.9792251586914
3395,EMD-31582,emd_31582.map,480,0.85,0.1,2.51,6.37500017881393,-0.705728933305615,7.25462279225347E-13,0.679645478725433
